Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t,,
Cambium23,Decarb95by2050,2022$,2012,Sunday,p131,MA,ISONE,usa,ET,2025,,
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf),,,,,,,,,,,,
Time,Time,Load,Load,Load,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost
Datetime,Datetime,MWh,MWh,MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh
timestamp,timestamp_local,busbar_load_for_enduse,busbar_load,net_load_busbar,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse
3/17/2025 14:00,3/17/2025 14:00,6914.7,6967,6429.8,33.3,0,1.06,34.37,35.22,0,1.13,36.34
3/17/2025 15:00,3/17/2025 15:00,6897.9,6951.2,6552.2,33.4,0,1.06,34.46,35.31,0,1.13,36.44
3/17/2025 16:00,3/17/2025 16:00,6914.7,6965.8,6532,34.3,0,1.06,35.37,36.27,0,1.13,37.4
3/17/2025 17:00,3/17/2025 17:00,6983.2,7029.8,6936,34.3,0,1.06,35.36,36.29,0,1.13,37.42
3/17/2025 18:00,3/17/2025 18:00,7061.1,7104.6,7021,34.3,0,1.06,35.36,36.32,0,1.13,37.44
3/17/2025 19:00,3/17/2025 19:00,7237.9,7283.6,7205.5,34.3,0,1.06,35.36,36.37,0,1.13,37.49
3/17/2025 20:00,3/17/2025 20:00,7015.8,7062.3,6979.2,41.16,0,1.06,42.22,43.56,0,1.13,44.69
3/17/2025 21:00,3/17/2025 21:00,6651.6,6703.1,6610.6,34.3,0,1.07,35.37,36.19,0,1.13,37.32
3/17/2025 22:00,3/17/2025 22:00,6115.8,6168.2,6078.2,33.3,0,1.07,34.37,34.98,0,1.13,36.11
3/17/2025 23:00,3/17/2025 23:00,5606.3,5654.2,5579.3,31.85,0,1.08,32.93,33.32,0,1.13,34.45
3/18/2025 0:00,3/18/2025 0:00,5120,5163.8,5083.4,31.31,0,1.08,32.39,32.62,0,1.13,33.75
3/18/2025 1:00,3/18/2025 1:00,4862.1,4952.8,4845.5,26.67,0,1.08,27.75,27.73,0,1.13,28.86
3/18/2025 2:00,3/18/2025 2:00,4666.3,4705.6,4575.5,26.79,0,1.08,27.87,27.81,0,1.13,28.93
3/18/2025 3:00,3/18/2025 3:00,4577.9,4616.2,4461.9,28.31,0,1.08,29.4,29.37,0,1.13,30.5
3/18/2025 4:00,3/18/2025 4:00,4611.6,4650.1,4493.4,27.78,0,1.08,28.86,28.82,0,1.13,29.95
3/18/2025 5:00,3/18/2025 5:00,4747.4,4787.3,4624.4,29.66,0,1.08,30.74,30.81,0,1.13,31.93
3/18/2025 6:00,3/18/2025 6:00,5009.5,5531.1,4925.1,25.2,0,1.08,26.28,26.23,0,1.13,27.36
3/18/2025 7:00,3/18/2025 7:00,5386.3,5429.9,5007.7,31.31,0,1.08,32.39,32.7,0,1.13,33.82
3/18/2025 8:00,3/18/2025 8:00,5844.2,5888.8,5273.9,31.41,0,1.07,32.49,32.92,0,1.13,34.05
3/18/2025 9:00,3/18/2025 9:00,6189.5,6234.2,5277.1,31.41,0,1.07,32.48,33.02,0,1.13,34.14
3/18/2025 10:00,3/18/2025 10:00,6385.3,6429.5,5145.9,31.41,0,1.07,32.48,33.07,0,1.13,34.2
3/18/2025 11:00,3/18/2025 11:00,6380,6422.2,4894.7,31.31,0,1.07,32.38,32.96,0,1.13,34.09
3/18/2025 12:00,3/18/2025 12:00,6304.2,6346,4699.6,30.38,0,1.07,31.45,31.96,0,1.13,33.09
3/18/2025 13:00,3/18/2025 13:00,6149.5,6258.8,4516.1,25.2,0,1.07,26.27,26.48,0,1.13,27.61
3/18/2025 14:00,3/18/2025 14:00,6051.6,6885.2,4549.9,25.2,0,1.07,26.27,26.46,0,1.13,27.58
3/18/2025 15:00,3/18/2025 15:00,5915.8,7728.5,5105.1,25.2,0,1.07,26.27,26.43,0,1.13,27.55
3/18/2025 16:00,3/18/2025 16:00,5910.5,5952.8,5028.6,31.31,0,1.07,32.39,32.84,0,1.13,33.96
3/18/2025 17:00,3/18/2025 17:00,5942.1,5986,5971.5,32.81,0,1.07,33.88,34.41,0,1.13,35.54
3/18/2025 18:00,3/18/2025 18:00,6051.6,6092,6080.1,32.81,0,1.07,33.88,34.45,0,1.13,35.57
3/18/2025 19:00,3/18/2025 19:00,6444.2,6485.7,6449,39.37,0,1.07,40.44,41.47,0,1.13,42.59
3/18/2025 20:00,3/18/2025 20:00,6415.8,6460.4,6365.9,32.81,0,1.07,33.88,34.55,0,1.13,35.67
3/18/2025 21:00,3/18/2025 21:00,6168.4,6215.9,5994.9,32.81,0,1.07,33.88,34.48,0,1.13,35.6
3/18/2025 22:00,3/18/2025 22:00,5766.3,5813.7,5539.5,31.85,0,1.07,32.93,33.37,0,1.13,34.49
3/18/2025 23:00,3/18/2025 23:00,5306.3,5349.7,5029.2,31.31,0,1.08,32.39,32.67,0,1.13,33.8
3/19/2025 0:00,3/19/2025 0:00,4960,5072.4,4706.2,25.05,0,1.08,26.13,26.06,0,1.13,27.19
3/19/2025 1:00,3/19/2025 1:00,4737.9,4918.6,4487.4,25.05,0,1.08,26.13,26.02,0,1.13,27.14
3/19/2025 2:00,3/19/2025 2:00,4561.1,4791,4264.5,25.05,0,1.09,26.13,25.98,0,1.13,27.1
3/19/2025 3:00,3/19/2025 3:00,4488.4,4523.3,3977.2,25.05,0,1.09,26.13,25.96,0,1.13,27.09
3/19/2025 4:00,3/19/2025 4:00,4498.9,4546.4,3956.6,25.05,0,1.09,26.13,25.97,0,1.13,27.09
3/19/2025 5:00,3/19/2025 5:00,4598.9,4633.6,4008.6,25.63,0,1.08,26.71,26.59,0,1.13,27.72
3/19/2025 6:00,3/19/2025 6:00,4807.4,6221,4231.2,25.05,0,1.08,26.13,26.03,0,1.13,27.16
3/19/2025 7:00,3/19/2025 7:00,5069.5,6086.8,3476.2,25.05,0,1.08,26.13,26.09,0,1.13,27.21
3/19/2025 8:00,3/19/2025 8:00,5387.4,5891.4,2930,25.05,0,1.08,26.13,26.15,0,1.13,27.28
3/19/2025 9:00,3/19/2025 9:00,5651.6,6559.2,3340.5,25.05,0,1.08,26.12,26.21,0,1.13,27.34
3/19/2025 10:00,3/19/2025 10:00,5790.5,6834.3,3496.4,25.05,0,1.07,26.12,26.24,0,1.13,27.37
3/19/2025 11:00,3/19/2025 11:00,5814.7,6651.3,3387.2,25.05,0,1.07,26.12,26.25,0,1.13,27.37
3/19/2025 12:00,3/19/2025 12:00,5818.9,6546.6,3175.5,25.05,0,1.07,26.12,26.25,0,1.13,27.37
3/19/2025 13:00,3/19/2025 13:00,5790.5,7027.2,3476.1,25.05,0,1.07,26.12,26.24,0,1.13,27.37
3/19/2025 14:00,3/19/2025 14:00,5712.6,7593.7,3959.9,23.55,0,1.07,24.62,24.65,0,1.13,25.78
3/19/2025 15:00,3/19/2025 15:00,5757.9,7641.6,4232,25.05,0,1.07,26.12,26.23,0,1.13,27.36
3/19/2025 16:00,3/19/2025 16:00,5789.5,5822,3899.9,29.53,0,1.07,30.6,30.93,0,1.13,32.06
3/19/2025 17:00,3/19/2025 17:00,5933.7,5971.2,5141.7,35.5,0,1.07,36.58,37.24,0,1.13,38.37
3/19/2025 18:00,3/19/2025 18:00,6107.4,6141.3,5178.8,35.5,0,1.07,36.58,37.29,0,1.13,38.42
3/19/2025 19:00,3/19/2025 19:00,6573.7,6608,5638.8,50.52,0,1.07,51.59,53.27,0,1.13,54.4
3/19/2025 20:00,3/19/2025 20:00,6481.1,6518.6,5564.9,35.5,0,1.07,36.57,37.41,0,1.13,38.53
3/19/2025 21:00,3/19/2025 21:00,6033.7,6075.7,5158.4,31.85,0,1.07,32.93,33.44,0,1.13,34.56
3/19/2025 22:00,3/19/2025 22:00,5487.4,5526.1,4599.4,27.83,0,1.08,28.91,29.09,0,1.13,30.21
3/19/2025 23:00,3/19/2025 23:00,4994.7,5432.9,4549.3,27.36,0,1.08,28.44,28.48,0,1.13,29.6
3/20/2025 0:00,3/20/2025 0:00,4592.6,5427.3,4567.6,27.41,0,1.08,28.49,28.44,0,1.13,29.56
3/20/2025 1:00,3/20/2025 1:00,4405.3,5506.9,4702.6,27.41,0,1.09,28.5,28.39,0,1.13,29.52
3/20/2025 2:00,3/20/2025 2:00,4243.2,5512.2,4737,27.41,0,1.09,28.5,28.36,0,1.13,29.48
3/20/2025 3:00,3/20/2025 3:00,4260,5350.4,4679.7,27.41,0,1.09,28.5,28.36,0,1.13,29.48
3/20/2025 4:00,3/20/2025 4:00,4352.6,4723.4,4113.6,27.41,0,1.09,28.5,28.38,0,1.13,29.51
3/20/2025 5:00,3/20/2025 5:00,4842.1,4877.6,4331.7,31.31,0,1.08,32.39,32.55,0,1.13,33.68
3/20/2025 6:00,3/20/2025 6:00,5724.2,5757.7,4124,31.57,0,1.07,32.65,33.06,0,1.13,34.18
3/20/2025 7:00,3/20/2025 7:00,6281.1,6310.9,3447.2,27.42,0,1.07,28.49,28.84,0,1.13,29.97
3/20/2025 8:00,3/20/2025 8:00,6471.6,6500.8,3468.1,28.08,0,1.07,29.15,29.59,0,1.13,30.71
3/20/2025 9:00,3/20/2025 9:00,6591.6,6622.7,3654.6,27.65,0,1.07,28.72,29.16,0,1.13,30.29
3/20/2025 10:00,3/20/2025 10:00,6710.5,6744.1,3982.9,28.19,0,1.07,29.26,29.76,0,1.13,30.89
3/20/2025 11:00,3/20/2025 11:00,6818.9,6854.7,4220.9,28.49,0,1.07,29.56,30.1,0,1.13,31.23
3/20/2025 12:00,3/20/2025 12:00,6823.2,6858.8,4222,28.64,0,1.07,29.71,30.26,0,1.13,31.39
3/20/2025 13:00,3/20/2025 13:00,6874.7,6909.7,4141.5,29,0,1.06,30.07,30.66,0,1.13,31.79
3/20/2025 14:00,3/20/2025 14:00,6865.3,6900.1,4177.3,28.19,0,1.06,29.26,29.8,0,1.13,30.92
3/20/2025 15:00,3/20/2025 15:00,6760,6807,4302.7,27.87,0,1.07,28.94,29.44,0,1.13,30.56
3/20/2025 16:00,3/20/2025 16:00,6724.2,6769.9,5498.1,35.58,0,1.07,36.65,37.57,0,1.13,38.69
3/20/2025 17:00,3/20/2025 17:00,6673.7,6720.9,6568.5,35.58,0,1.07,36.65,37.55,0,1.13,38.68
3/20/2025 18:00,3/20/2025 18:00,6717.9,6762.1,6635.7,35.58,0,1.07,36.65,37.56,0,1.13,38.69
3/20/2025 19:00,3/20/2025 19:00,7096.8,7142.2,7040.5,42.7,0,1.06,43.76,45.22,0,1.13,46.34
3/20/2025 20:00,3/20/2025 20:00,6922.1,6971.7,6875.5,35.58,0,1.06,36.64,37.63,0,1.13,38.75
3/20/2025 21:00,3/20/2025 21:00,6420,6473.3,6412.5,33.4,0,1.07,34.47,35.17,0,1.13,36.3
3/20/2025 22:00,3/20/2025 22:00,5796.8,5844.6,5810.4,31.31,0,1.07,32.39,32.81,0,1.13,33.93
3/20/2025 23:00,3/20/2025 23:00,5150.5,5464.3,5445.5,27.42,0,1.08,28.5,28.58,0,1.13,29.7
3/21/2025 0:00,3/21/2025 0:00,4720,5367,5351.4,26.7,0,1.08,27.79,27.73,0,1.13,28.86
3/21/2025 1:00,3/21/2025 1:00,4470.5,5132,5113.9,26.7,0,1.09,27.79,27.68,0,1.13,28.8
3/21/2025 2:00,3/21/2025 2:00,4355.8,4980.3,4971.4,26.7,0,1.09,27.79,27.65,0,1.13,28.78
3/21/2025 3:00,3/21/2025 3:00,4290.5,4618,4613.6,26.7,0,1.09,27.79,27.64,0,1.13,28.76
3/21/2025 4:00,3/21/2025 4:00,4440,4542.8,4539.4,26.7,0,1.09,27.79,27.67,0,1.13,28.8
3/21/2025 5:00,3/21/2025 5:00,4873.7,4913.7,4894.3,31.31,0,1.08,32.39,32.56,0,1.13,33.68
3/21/2025 6:00,3/21/2025 6:00,5781.1,5816.8,4326.3,26.99,0,1.07,28.06,28.27,0,1.13,29.4
3/21/2025 7:00,3/21/2025 7:00,6301.1,6821.5,4005.1,26.7,0,1.07,27.77,28.1,0,1.13,29.22
3/21/2025 8:00,3/21/2025 8:00,6485.3,6513.5,3460.8,27.29,0,1.07,28.36,28.76,0,1.13,29.88
3/21/2025 9:00,3/21/2025 9:00,6544.2,6573,3580.4,27.38,0,1.07,28.45,28.87,0,1.13,29.99
3/21/2025 10:00,3/21/2025 10:00,6601.1,6630.8,3716.2,27.47,0,1.07,28.53,28.97,0,1.13,30.09
3/21/2025 11:00,3/21/2025 11:00,6681.1,6711.7,3828.8,27.71,0,1.07,28.78,29.25,0,1.13,30.37
3/21/2025 12:00,3/21/2025 12:00,6734.7,6764.9,3796.8,27.38,0,1.07,28.45,28.91,0,1.13,30.04
3/21/2025 13:00,3/21/2025 13:00,6816.8,6846.2,3725.2,27.47,0,1.07,28.53,29.02,0,1.13,30.15
3/21/2025 14:00,3/21/2025 14:00,6845.3,7110.4,3946.7,26.7,0,1.06,27.77,28.22,0,1.13,29.35
3/21/2025 15:00,3/21/2025 15:00,6873.7,7347.9,4262.1,26.7,0,1.06,27.77,28.23,0,1.13,29.35
3/21/2025 16:00,3/21/2025 16:00,6917.9,6960.1,5242,32.59,0,1.06,33.65,34.46,0,1.13,35.59
3/21/2025 17:00,3/21/2025 17:00,6918.9,6965.3,6360,34.69,0,1.06,35.75,36.68,0,1.13,37.81
3/21/2025 18:00,3/21/2025 18:00,6921.1,6965.3,6203,34.69,0,1.06,35.75,36.68,0,1.13,37.81
3/21/2025 19:00,3/21/2025 19:00,7260,7305.8,6365.7,34.69,0,1.06,35.75,36.79,0,1.13,37.91
3/21/2025 20:00,3/21/2025 20:00,7075.8,7124.7,6235.3,34.69,0,1.06,35.75,36.73,0,1.13,37.86
3/21/2025 21:00,3/21/2025 21:00,6552.6,6601.7,5734.2,31.85,0,1.07,32.92,33.58,0,1.13,34.71
3/21/2025 22:00,3/21/2025 22:00,5862.1,5906.7,5078.8,28.76,0,1.07,29.84,30.15,0,1.13,31.28
3/21/2025 23:00,3/21/2025 23:00,5267.4,5797.2,5019.7,26.7,0,1.08,27.78,27.86,0,1.13,28.98
3/22/2025 0:00,3/22/2025 0:00,4787.4,5684,4968,26.14,0,1.08,27.22,27.16,0,1.13,28.29
3/22/2025 1:00,3/22/2025 1:00,4574.7,5455.1,4774.6,26.14,0,1.08,27.22,27.11,0,1.13,28.24
3/22/2025 2:00,3/22/2025 2:00,4418.9,5164.3,4472.3,26.14,0,1.09,27.22,27.08,0,1.13,28.2
3/22/2025 3:00,3/22/2025 3:00,4325.3,4817.2,4170.6,26.14,0,1.09,27.23,27.06,0,1.13,28.18
3/22/2025 4:00,3/22/2025 4:00,4443.2,4699,4059.1,26.14,0,1.09,27.22,27.08,0,1.13,28.21
3/22/2025 5:00,3/22/2025 5:00,4838.9,4875.4,4247.3,29.55,0,1.08,30.63,30.72,0,1.13,31.84
3/22/2025 6:00,3/22/2025 6:00,5687.4,6120.4,3910.6,26.14,0,1.08,27.21,27.36,0,1.13,28.49
3/22/2025 7:00,3/22/2025 7:00,6293.7,6326.7,3840.3,26.79,0,1.07,27.85,28.18,0,1.13,29.3
3/22/2025 8:00,3/22/2025 8:00,6543.2,6578.4,4258.3,31.41,0,1.07,32.48,33.11,0,1.13,34.24
3/22/2025 9:00,3/22/2025 9:00,6675.8,6711.7,4127.1,28.08,0,1.07,29.15,29.64,0,1.13,30.76
3/22/2025 10:00,3/22/2025 10:00,6818.9,6853.3,3937.1,28.27,0,1.07,29.33,29.87,0,1.13,30.99
3/22/2025 11:00,3/22/2025 11:00,6920,6954,3953.4,28.45,0,1.06,29.51,30.08,0,1.13,31.21
3/22/2025 12:00,3/22/2025 12:00,7024.2,7057.5,3990.1,28.36,0,1.06,29.42,30.01,0,1.13,31.14
3/22/2025 13:00,3/22/2025 13:00,7101.1,7134.1,3961.8,28.63,0,1.06,29.69,30.32,0,1.13,31.44
3/22/2025 14:00,3/22/2025 14:00,7112.6,7143.8,3783.2,27.38,0,1.06,28.45,29.01,0,1.13,30.13
3/22/2025 15:00,3/22/2025 15:00,7103.2,7185.4,3910.5,25.74,0,1.06,26.8,27.26,0,1.13,28.39
3/22/2025 16:00,3/22/2025 16:00,7106.3,7150.3,5314.1,33.4,0,1.06,34.46,35.37,0,1.13,36.5
3/22/2025 17:00,3/22/2025 17:00,7114.7,7158.2,6505.1,33.98,0,1.06,35.04,35.99,0,1.13,37.12
3/22/2025 18:00,3/22/2025 18:00,7035.8,7075.1,6282.9,46.9,0,1.06,47.96,49.65,0,1.13,50.77
3/22/2025 19:00,3/22/2025 19:00,7374.7,7417.5,6611.4,44.19,0,1.06,45.25,46.91,0,1.13,48.03
3/22/2025 20:00,3/22/2025 20:00,7190.5,7236.8,6362.3,33.98,0,1.06,35.04,36.01,0,1.13,37.14
3/22/2025 21:00,3/22/2025 21:00,6698.9,6748.3,5863.3,33.3,0,1.07,34.37,35.15,0,1.13,36.28
3/22/2025 22:00,3/22/2025 22:00,6004.2,6048.6,5171.4,29,0,1.07,30.07,30.43,0,1.13,31.56
3/22/2025 23:00,3/22/2025 23:00,5341.1,6054.2,5198.7,26.14,0,1.08,27.22,27.28,0,1.13,28.41
3/23/2025 0:00,3/23/2025 0:00,4886.3,6008,5175.9,26.14,0,1.08,27.22,27.18,0,1.13,28.3
3/23/2025 1:00,3/23/2025 1:00,4607.4,6011.8,5125.4,26.14,0,1.08,27.22,27.12,0,1.13,28.24
3/23/2025 2:00,3/23/2025 2:00,4457.9,5797.7,4877.2,26.14,0,1.09,27.22,27.08,0,1.13,28.21
3/23/2025 3:00,3/23/2025 3:00,4383.2,5481.1,4579.6,26.14,0,1.09,27.22,27.07,0,1.13,28.19
3/23/2025 4:00,3/23/2025 4:00,4450.5,4913.4,4043.5,26.14,0,1.09,27.22,27.08,0,1.13,28.21
3/23/2025 5:00,3/23/2025 5:00,4885.3,4916.4,3992.2,27.92,0,1.08,29,29.03,0,1.13,30.16
3/23/2025 6:00,3/23/2025 6:00,5723.2,6087.9,3560.7,26.14,0,1.07,27.21,27.37,0,1.13,28.49
3/23/2025 7:00,3/23/2025 7:00,6308.4,6333.3,3165.9,26.14,0,1.07,27.2,27.5,0,1.13,28.62
3/23/2025 8:00,3/23/2025 8:00,6540,6849.4,3199.1,26.14,0,1.07,27.2,27.55,0,1.13,28.68
3/23/2025 9:00,3/23/2025 9:00,6775.8,6900.3,3196,26.14,0,1.07,27.2,27.6,0,1.13,28.73
3/23/2025 10:00,3/23/2025 10:00,6929.5,6955.9,3450.6,27.15,0,1.06,28.22,28.72,0,1.13,29.84
3/23/2025 11:00,3/23/2025 11:00,7052.6,7080.9,3723.3,27.48,0,1.06,28.54,29.09,0,1.13,30.22
3/23/2025 12:00,3/23/2025 12:00,7136.8,7165,3768.3,27.71,0,1.06,28.77,29.36,0,1.13,30.48
3/23/2025 13:00,3/23/2025 13:00,7257.9,7285.7,3750,27.38,0,1.06,28.45,29.04,0,1.13,30.17
3/23/2025 14:00,3/23/2025 14:00,7305.3,7354.1,3779.9,26.14,0,1.06,27.2,27.73,0,1.13,28.85
3/23/2025 15:00,3/23/2025 15:00,7327.4,7431.5,4053.4,26.14,0,1.06,27.2,27.73,0,1.13,28.86
3/23/2025 16:00,3/23/2025 16:00,7371.6,7413.3,5409.7,34.24,0,1.06,35.3,36.35,0,1.13,37.47
3/23/2025 17:00,3/23/2025 17:00,7320,7360.7,6568,36.41,0,1.06,37.47,38.64,0,1.13,39.76
3/23/2025 18:00,3/23/2025 18:00,7243.2,7281.6,6422.8,46.82,0,1.06,47.88,49.65,0,1.13,50.77
3/23/2025 19:00,3/23/2025 19:00,7503.2,7544.2,6571.4,41.88,0,1.06,42.94,44.51,0,1.13,45.63
3/23/2025 20:00,3/23/2025 20:00,7325.3,7369.3,6384.5,36.41,0,1.06,37.47,38.64,0,1.13,39.76
3/23/2025 21:00,3/23/2025 21:00,6782.1,6827.6,5892.9,36.41,0,1.07,37.48,38.46,0,1.13,39.59
3/23/2025 22:00,3/23/2025 22:00,6112.6,6154.7,5374.4,31.85,0,1.07,32.93,33.46,0,1.13,34.59
3/23/2025 23:00,3/23/2025 23:00,5421.1,5486.8,4641.4,28.17,0,1.08,29.25,29.43,0,1.13,30.55
3/24/2025 0:00,3/24/2025 0:00,4981.1,5293.5,4494.7,27.71,0,1.08,28.79,28.84,0,1.13,29.96
3/24/2025 1:00,3/24/2025 1:00,4668.4,5586.5,4864.3,27.71,0,1.08,28.79,28.77,0,1.13,29.89
3/24/2025 2:00,3/24/2025 2:00,4533.7,5362.7,4719,27.71,0,1.09,28.8,28.73,0,1.13,29.86
3/24/2025 3:00,3/24/2025 3:00,4469.5,5592.2,4972,27.71,0,1.09,28.8,28.72,0,1.13,29.84
3/24/2025 4:00,3/24/2025 4:00,4554.7,5344.9,4808,27.71,0,1.09,28.8,28.74,0,1.13,29.86
3/24/2025 5:00,3/24/2025 5:00,4918.9,5544.8,4905.6,27.71,0,1.08,28.79,28.82,0,1.13,29.95
3/24/2025 6:00,3/24/2025 6:00,5796.8,5835.5,4692,29.84,0,1.07,30.92,31.27,0,1.13,32.39
3/24/2025 7:00,3/24/2025 7:00,6383.2,6423.7,4817,31.31,0,1.07,32.38,32.97,0,1.13,34.09
3/24/2025 8:00,3/24/2025 8:00,6610.5,6650.5,4570.7,28.43,0,1.07,29.5,29.99,0,1.13,31.11
3/24/2025 9:00,3/24/2025 9:00,6689.5,6726.7,4359.4,28.49,0,1.07,29.56,30.07,0,1.13,31.2
3/24/2025 10:00,3/24/2025 10:00,6780,6814.6,4156.2,28.47,0,1.07,29.54,30.07,0,1.13,31.2
3/24/2025 11:00,3/24/2025 11:00,6866.3,6912.5,4064.2,28.49,0,1.06,29.56,30.12,0,1.13,31.24
3/24/2025 12:00,3/24/2025 12:00,6890.5,6923.3,3945.4,28.23,0,1.06,29.3,29.85,0,1.13,30.97
3/24/2025 13:00,3/24/2025 13:00,6890.5,6921,3705.2,28.23,0,1.06,29.3,29.85,0,1.13,30.97
3/24/2025 14:00,3/24/2025 14:00,6892.6,6932.1,3563.5,28.49,0,1.06,29.56,30.12,0,1.13,31.25
3/24/2025 15:00,3/24/2025 15:00,6845.3,6904.1,3696,28.49,0,1.06,29.56,30.11,0,1.13,31.24
3/24/2025 16:00,3/24/2025 16:00,6867.4,6910.9,5181.8,33.3,0,1.06,34.37,35.2,0,1.13,36.33
3/24/2025 17:00,3/24/2025 17:00,6794.7,6834.8,6182.5,35.94,0,1.07,37.01,37.97,0,1.13,39.1
3/24/2025 18:00,3/24/2025 18:00,6638.9,6676.7,5920.6,35.97,0,1.07,37.03,37.95,0,1.13,39.07
3/24/2025 19:00,3/24/2025 19:00,6845.3,6883.5,6040.6,36.01,0,1.06,37.07,38.05,0,1.13,39.18
3/24/2025 20:00,3/24/2025 20:00,6662.1,6702.6,5900.9,35.94,0,1.07,37.01,37.93,0,1.13,39.06
3/24/2025 21:00,3/24/2025 21:00,6237.9,6280.5,5224.7,33.11,0,1.07,34.18,34.81,0,1.13,35.94
3/24/2025 22:00,3/24/2025 22:00,5732.6,5772.2,4752.1,28.51,0,1.07,29.59,29.86,0,1.13,30.98
3/24/2025 23:00,3/24/2025 23:00,5225.3,5864.4,4890,27.71,0,1.08,28.79,28.9,0,1.13,30.02
3/25/2025 0:00,3/25/2025 0:00,4728.4,5463.2,4632.7,24.44,0,1.08,25.52,25.38,0,1.13,26.51
3/25/2025 1:00,3/25/2025 1:00,4443.2,5122.9,4415.5,24.44,0,1.09,25.52,25.32,0,1.13,26.45
3/25/2025 2:00,3/25/2025 2:00,4256.8,4690.5,4114.9,24.44,0,1.09,25.53,25.28,0,1.13,26.41
3/25/2025 3:00,3/25/2025 3:00,4164.2,4287.3,3746.9,24.44,0,1.09,25.53,25.26,0,1.13,26.39
3/25/2025 4:00,3/25/2025 4:00,4173.7,4203.3,3699.7,25.91,0,1.09,27,26.79,0,1.13,27.92
3/25/2025 5:00,3/25/2025 5:00,4278.9,4309.3,3844.7,27.83,0,1.09,28.92,28.8,0,1.13,29.93
3/25/2025 6:00,3/25/2025 6:00,4534.7,4674.2,3566,24.44,0,1.09,25.52,25.34,0,1.13,26.47
3/25/2025 7:00,3/25/2025 7:00,4896.8,6057.4,4000.5,24.44,0,1.08,25.52,25.42,0,1.13,26.54
3/25/2025 8:00,3/25/2025 8:00,5374.7,6085.6,3942.5,24.44,0,1.08,25.52,25.51,0,1.13,26.64
3/25/2025 9:00,3/25/2025 9:00,5704.2,5735.8,4016.8,28.35,0,1.07,29.42,29.68,0,1.13,30.81
3/25/2025 10:00,3/25/2025 10:00,5848.4,5881.8,4242.9,31.31,0,1.07,32.39,32.82,0,1.13,33.95
3/25/2025 11:00,3/25/2025 11:00,5953.7,5989.1,4274.8,28,0,1.07,29.07,29.38,0,1.13,30.5
3/25/2025 12:00,3/25/2025 12:00,5917.9,5954.1,4356.5,27.84,0,1.07,28.92,29.2,0,1.13,30.33
3/25/2025 13:00,3/25/2025 13:00,5830.5,5866.7,4412.9,27.97,0,1.07,29.04,29.31,0,1.13,30.44
3/25/2025 14:00,3/25/2025 14:00,5691.6,5779,4474.8,25.31,0,1.08,26.38,26.49,0,1.13,27.62
3/25/2025 15:00,3/25/2025 15:00,5702.1,5741.9,4859.8,31.31,0,1.07,32.39,32.78,0,1.13,33.91
3/25/2025 16:00,3/25/2025 16:00,5751.6,5796.3,5441.8,31.85,0,1.07,32.93,33.36,0,1.13,34.49
3/25/2025 17:00,3/25/2025 17:00,5860,5899.6,5808.3,31.85,0,1.07,32.93,33.39,0,1.13,34.52
3/25/2025 18:00,3/25/2025 18:00,6042.1,6079.8,5968.6,31.85,0,1.07,32.93,33.44,0,1.13,34.57
3/25/2025 19:00,3/25/2025 19:00,6321.1,6361.3,6235.7,38.22,0,1.07,39.29,40.22,0,1.13,41.35
3/25/2025 20:00,3/25/2025 20:00,6205.3,6244.7,6113.2,31.85,0,1.07,32.92,33.49,0,1.13,34.61
3/25/2025 21:00,3/25/2025 21:00,5922.1,5965.8,5836.5,31.85,0,1.07,32.93,33.41,0,1.13,34.53
3/25/2025 22:00,3/25/2025 22:00,5531.6,5577.1,5458,31.85,0,1.08,32.93,33.3,0,1.13,34.43
3/25/2025 23:00,3/25/2025 23:00,5064.2,5106.8,4980.2,27.83,0,1.08,28.91,28.99,0,1.13,30.11
3/26/2025 0:00,3/26/2025 0:00,4666.3,4969,4829.9,25.93,0,1.08,27.01,26.91,0,1.13,28.04
3/26/2025 1:00,3/26/2025 1:00,4406.3,4840.1,4686.4,25.93,0,1.09,27.01,26.86,0,1.13,27.98
3/26/2025 2:00,3/26/2025 2:00,4237.9,4636.7,4464,25.93,0,1.09,27.01,26.82,0,1.13,27.94
3/26/2025 3:00,3/26/2025 3:00,4178.9,4351.5,4127.5,25.93,0,1.09,27.01,26.81,0,1.13,27.93
3/26/2025 4:00,3/26/2025 4:00,4155.8,4187.7,3916.1,26.96,0,1.09,28.05,27.87,0,1.13,29
3/26/2025 5:00,3/26/2025 5:00,4225.3,4257.1,3933.4,27.02,0,1.09,28.11,27.95,0,1.13,29.07
3/26/2025 6:00,3/26/2025 6:00,4445.3,4479,4064.4,27.38,0,1.09,28.47,28.38,0,1.13,29.5
3/26/2025 7:00,3/26/2025 7:00,4781.1,4864.8,4252.9,25.93,0,1.08,27.01,26.94,0,1.13,28.06
3/26/2025 8:00,3/26/2025 8:00,5198.9,5234.9,4449.6,26.89,0,1.08,27.97,28.04,0,1.13,29.16
