tariff_rate_id,rate_name,charge_type,master_charge,master_type,decision,unit,date_month,value
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-07,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-08,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-09,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-10,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-11,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2020-12,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-01,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-02,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-03,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-04,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-05,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-06,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-07,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-08,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-09,0.99
20671619,Bill Issuance Charge,FIXED_PRICE,Billing & Payment Processing,Base delivery,already_in_drr,$/month,2021-10,0.99
