Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium23,Decarb95by2050,2022$,2012,Sunday,p127,NY,NYISO,usa,ET,2050
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2050-01-01 08:00:00,2050-01-01 08:00:00,24069.2,0.0,0.0,124.5,24193.7,23257.4,2772.5,4363.6,8927.3,0.0337,0.0481,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,1.7,0.01,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.62,0.0,0.01,0.0,-0.65,0.0,709.6,0.0,709.6,28757.5,21421.2,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,677.4,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,5606.8,11793.8,3343.3
2050-01-01 09:00:00,2050-01-01 09:00:00,24433.4,0.0,0.0,141.4,24574.9,23604.0,1140.1,4900.8,10364.1,0.0339,0.0488,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,1.6,0.01,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,12.25,12.26,0.01,0.0,12.88,12.89,141.1,0.0,141.1,30038.2,23434.8,0.0,127.4,0.0,2277.5,0.0,0.0,0.0,754.9,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,6244.9,12660.2,3774.8
2050-01-01 10:00:00,2050-01-01 10:00:00,24982.9,0.0,0.0,156.5,25139.4,24126.4,1605.6,5529.2,11398.2,0.0343,0.0499,distpv,distpv,1.0,1.0,0.0,0.0,0.0,0.7,1.5,0.01,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,12.24,12.24,0.01,0.0,12.88,12.89,177.8,736.2,914.0,31008.4,23533.7,291.7,127.4,0.0,2857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,6090.0,14073.2,3370.5
2050-01-01 11:00:00,2050-01-01 11:00:00,25369.2,360.7,252.3,148.3,26130.5,24493.3,584.7,4767.2,11518.8,0.0345,0.0507,distpv,distpv,1.0,1.0,0.0,0.0,0.0,0.7,1.5,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,-0.69,0.0,232.9,1595.1,1828.0,32882.2,25545.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,42.2,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,5792.3,15834.8,3876.5
2050-01-01 12:00:00,2050-01-01 12:00:00,26110.3,2110.6,468.8,132.6,28822.2,25196.2,-1229.0,4005.2,10721.8,0.035,0.0521,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.6,1.3,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,12.21,0.0,0.0,12.88,12.88,0.0,0.0,0.0,35538.8,30051.2,0.0,127.4,0.0,1161.7,0.0,0.0,0.0,875.6,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,7244.5,17598.2,4332.8
2050-01-01 13:00:00,2050-01-01 13:00:00,26476.6,1245.5,2110.2,112.4,29944.7,25543.3,-593.1,3243.2,9467.1,0.0352,0.0529,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.6,1.3,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,-0.72,0.0,473.2,0.0,473.2,36168.5,30537.8,0.0,127.4,0.0,1304.8,0.0,0.0,0.0,811.1,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,6709.7,18721.4,4295.6
2050-01-01 14:00:00,2050-01-01 14:00:00,26748.2,2045.5,723.4,97.6,29614.7,25800.5,534.4,2645.9,8896.8,0.0354,0.0534,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.6,1.3,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.73,0.0,157.1,0.0,157.1,35865.7,29080.3,0.0,127.4,0.0,2459.4,0.0,0.0,0.0,486.4,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,4024.3,19879.6,4690.0
2050-01-01 15:00:00,2050-01-01 15:00:00,27162.9,400.0,723.4,101.5,28387.8,26192.9,1900.6,3824.2,8772.8,0.0357,0.0542,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,12.18,0.0,0.0,12.88,12.88,0.0,0.0,0.0,33336.3,26487.2,0.0,127.4,0.0,2523.2,0.0,0.0,0.0,76.3,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,631.7,20746.9,5032.2
2050-01-01 16:00:00,2050-01-01 16:00:00,28424.0,600.0,0.0,96.4,29120.3,27383.9,2968.1,4422.2,8018.8,0.0366,0.0568,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.5,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,12.15,0.0,0.0,12.88,12.88,0.0,0.0,0.0,32716.9,26152.2,0.0,127.4,0.0,2238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21095.2,5057.0
2050-01-01 17:00:00,2050-01-01 17:00:00,30412.4,0.0,0.0,93.9,30506.3,29255.5,4758.0,4857.4,7435.7,0.038,0.0607,canada,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,12.1,12.1,0.01,0.0,12.88,12.89,0.0,0.0,0.0,33084.6,25748.3,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21202.2,4546.1
2050-01-01 18:00:00,2050-01-01 18:00:00,30758.7,0.0,0.0,89.7,30848.4,29580.7,4509.5,4463.0,7289.8,0.0383,0.0614,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,12.09,12.09,0.01,0.0,12.88,12.88,0.0,0.0,0.0,33675.2,26338.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21331.5,5007.4
2050-01-01 19:00:00,2050-01-01 19:00:00,30752.4,0.0,0.0,100.5,30852.9,29574.8,4398.9,4915.9,7853.3,0.0383,0.0614,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,12.09,0.0,0.0,12.88,12.88,0.0,0.0,0.0,33790.2,26453.9,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21377.1,5076.9
2050-01-01 20:00:00,2050-01-01 20:00:00,29989.2,0.0,0.0,85.0,30074.3,28857.9,3662.6,3225.8,6899.5,0.0377,0.0599,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,12.11,0.0,0.0,12.88,12.88,0.0,0.0,0.0,33748.0,26411.7,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21332.3,5079.4
2050-01-01 21:00:00,2050-01-01 21:00:00,28827.1,0.0,0.0,44.3,28871.5,27764.0,2477.4,0.0,4858.9,0.0369,0.0576,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,12.14,0.0,0.0,12.88,12.88,0.0,0.0,0.0,33730.4,26394.1,0.0,127.4,0.0,3010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21327.1,5067.0
2050-01-01 22:00:00,2050-01-01 22:00:00,27496.6,200.0,20.0,51.1,27767.7,26508.3,1406.6,0.0,5506.4,0.0359,0.0549,battery,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.4,0.01,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,33274.1,26361.1,0.0,127.4,0.0,2587.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,21281.8,5079.4
2050-01-01 23:00:00,2050-01-01 23:00:00,25901.8,488.3,703.4,39.4,27133.0,24998.6,1105.3,0.0,4427.3,0.0349,0.0517,battery,wind-ons,1.0,1.0,0.0,0.0,0.0,0.7,1.5,0.01,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,31560.3,26027.7,0.0,127.4,0.0,1206.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,20960.7,5067.0
2050-01-02 00:00:00,2050-01-02 00:00:00,24185.0,45.5,1406.8,19.2,25656.5,23367.7,2061.8,0.0,2306.3,0.0338,0.0483,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,1.7,0.01,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26,12.26,0.0,0.0,12.88,12.88,2066.8,0.0,2066.8,27962.8,23594.7,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,18515.4,5079.4
2050-01-02 01:00:00,2050-01-02 01:00:00,23058.7,45.4,1426.8,5.3,24536.2,22294.5,3594.4,0.0,773.6,0.0331,0.046,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.9,1.9,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,-0.62,0.0,4543.6,0.0,4543.6,25309.8,20941.7,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,15862.4,5079.4
2050-01-02 02:00:00,2050-01-02 02:00:00,22211.3,1200.0,2110.2,5.4,25526.9,21485.4,3577.4,0.0,790.6,0.0327,0.0444,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.9,1.8,0.02,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,0.0,0.0,0.0,-0.6,0.0,3649.9,0.0,3649.9,26317.6,21949.5,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,16870.2,5079.4
2050-01-02 03:00:00,2050-01-02 03:00:00,21939.7,665.3,1406.8,3.6,24015.5,21225.8,3849.5,0.0,518.6,0.0325,0.0438,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.9,1.9,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,12.31,0.0,0.0,12.88,12.88,5596.5,0.0,5596.5,24534.1,20166.0,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,15086.7,5079.4
2050-01-02 04:00:00,2050-01-02 04:00:00,21919.7,0.0,2126.1,13.5,24059.4,21206.7,3047.7,0.0,1320.4,0.0325,0.0438,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.9,1.9,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,12.32,0.0,0.0,12.88,12.88,4809.7,0.0,4809.7,25379.7,21011.7,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,15932.3,5079.4
2050-01-02 05:00:00,2050-01-02 05:00:00,22704.0,1896.0,1406.8,24.7,26031.4,21955.9,2057.7,0.0,2310.4,0.0329,0.0453,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,1.7,0.01,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,12.29,0.0,0.0,12.88,12.88,1954.3,0.0,1954.3,28341.8,23973.7,0.0,127.4,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,1950.5,0.0,0.0,0.0,0.0,18894.4,5079.4
