Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t,,
Cambium24,MidCase,$2023.00,2012,Sunday,p133,RI,ISONE,usa,ET,2025,,
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/analysis/cambium.html),,,,,,,,,,,,
Time,Time,Load,Load,Load,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost
Datetime,Datetime,MWh,MWh,MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh
timestamp,timestamp_local,busbar_load_for_enduse,busbar_load,net_load_busbar,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse
7/10/2025 19:00,7/10/2025 19:00,1403.2,1403.6,1401.0,51.54,0.0,0.0,51.54,55.57,0.0,0.0,55.57
7/10/2025 20:00,7/10/2025 20:00,1362.1,1362.6,1359.4,51.54,0.0,0.0,51.54,55.44,0.0,0.0,55.44
7/10/2025 21:00,7/10/2025 21:00,1305.3,1305.8,1302.1,50.32,0.0,0.0,50.32,53.96,0.0,0.0,53.96
7/10/2025 22:00,7/10/2025 22:00,1171.6,1172.1,1166.6,49.38,0.0,0.0,49.38,52.56,0.0,0.0,52.56
7/10/2025 23:00,7/10/2025 23:00,1036.8,1037.0,1027.3,41.59,0.0,0.0,41.59,43.94,0.0,0.0,43.94
7/11/2025 0:00,7/11/2025 0:00,938.9,984.3,970.9,41.17,0.0,0.0,41.17,43.27,0.0,0.0,43.27
7/11/2025 1:00,7/11/2025 1:00,869.5,871.0,855.8,41.17,0.0,0.0,41.17,43.11,0.0,0.0,43.11
7/11/2025 2:00,7/11/2025 2:00,826.3,827.3,813.8,41.17,0.0,0.0,41.17,43.01,0.0,0.0,43.01
7/11/2025 3:00,7/11/2025 3:00,811.6,812.6,802.1,41.17,0.0,0.0,41.17,42.97,0.0,0.0,42.97
7/11/2025 4:00,7/11/2025 4:00,789.5,843.9,767.7,41.17,0.0,0.0,41.17,42.92,0.0,0.0,42.92
7/11/2025 5:00,7/11/2025 5:00,809.5,864.5,595.9,40.57,0.0,0.0,40.57,42.34,0.0,0.0,42.34
7/11/2025 6:00,7/11/2025 6:00,912.6,966.6,429.1,40.75,0.0,0.0,40.75,42.76,0.0,0.0,42.76
7/11/2025 7:00,7/11/2025 7:00,1057.9,1112.3,531.4,41.17,0.0,0.0,41.17,43.55,0.0,0.0,43.55
7/11/2025 8:00,7/11/2025 8:00,1141.1,1141.2,547.7,41.17,0.0,0.0,41.17,43.75,0.0,0.0,43.75
7/11/2025 9:00,7/11/2025 9:00,1220.0,1221.2,629.1,41.59,0.0,0.0,41.59,44.39,0.0,0.0,44.39
7/11/2025 10:00,7/11/2025 10:00,1301.1,1302.0,713.1,47.27,0.0,0.0,47.27,50.67,0.0,0.0,50.67
7/11/2025 11:00,7/11/2025 11:00,1342.1,1343.0,756.1,48.07,0.0,0.0,48.07,51.65,0.0,0.0,51.65
7/11/2025 12:00,7/11/2025 12:00,1383.2,1384.2,791.0,49.38,0.0,0.0,49.38,53.18,0.0,0.0,53.18
7/11/2025 13:00,7/11/2025 13:00,1431.6,1433.3,839.6,50.3,0.0,0.0,50.3,54.32,0.0,0.0,54.32
7/11/2025 14:00,7/11/2025 14:00,1466.3,1467.8,933.6,50.32,0.0,0.0,50.32,54.44,0.0,0.0,54.44
7/11/2025 15:00,7/11/2025 15:00,1486.3,1487.6,1003.9,50.32,0.0,0.0,50.32,54.51,0.0,0.0,54.51
7/11/2025 16:00,7/11/2025 16:00,1497.9,1498.9,1107.0,50.32,0.0,0.0,50.32,54.54,0.0,0.0,54.54
7/11/2025 17:00,7/11/2025 17:00,1488.4,1489.1,1306.9,52.29,0.0,0.0,52.29,56.65,0.0,0.0,56.65
7/11/2025 18:00,7/11/2025 18:00,1457.9,1458.2,1442.0,62.22,0.0,0.0,62.22,67.29,0.0,0.0,67.29
7/11/2025 19:00,7/11/2025 19:00,1396.8,1397.3,1391.4,52.29,0.0,0.0,52.29,56.36,0.0,0.0,56.36
7/11/2025 20:00,7/11/2025 20:00,1378.9,1379.4,1371.5,51.18,0.0,0.0,51.18,55.1,0.0,0.0,55.1
7/11/2025 21:00,7/11/2025 21:00,1326.3,1326.8,1319.2,50.32,0.0,0.0,50.32,54.02,0.0,0.0,54.02
7/11/2025 22:00,7/11/2025 22:00,1194.7,1195.5,1188.6,49.38,0.0,0.0,49.38,52.63,0.0,0.0,52.63
7/11/2025 23:00,7/11/2025 23:00,1068.4,1068.5,1062.4,41.59,0.0,0.0,41.59,44.02,0.0,0.0,44.02
7/12/2025 0:00,7/12/2025 0:00,975.8,976.1,971.1,41.17,0.0,0.0,41.17,43.36,0.0,0.0,43.36
7/12/2025 1:00,7/12/2025 1:00,893.7,894.2,889.0,41.17,0.0,0.0,41.17,43.17,0.0,0.0,43.17
7/12/2025 2:00,7/12/2025 2:00,853.7,908.0,902.8,41.17,0.0,0.0,41.17,43.07,0.0,0.0,43.07
7/12/2025 3:00,7/12/2025 3:00,844.2,844.2,839.3,41.17,0.0,0.0,41.17,43.05,0.0,0.0,43.05
7/12/2025 4:00,7/12/2025 4:00,848.4,902.3,875.1,41.17,0.0,0.0,41.17,43.06,0.0,0.0,43.06
7/12/2025 5:00,7/12/2025 5:00,861.1,915.6,703.0,41.17,0.0,0.0,41.17,43.09,0.0,0.0,43.09
7/12/2025 6:00,7/12/2025 6:00,980.0,1025.7,630.1,41.17,0.0,0.0,41.17,43.37,0.0,0.0,43.37
7/12/2025 7:00,7/12/2025 7:00,1108.4,1162.4,665.6,41.17,0.0,0.0,41.17,43.67,0.0,0.0,43.67
7/12/2025 8:00,7/12/2025 8:00,1229.5,1230.3,788.5,41.59,0.0,0.0,41.59,44.41,0.0,0.0,44.41
7/12/2025 9:00,7/12/2025 9:00,1312.6,1313.3,821.0,48.07,0.0,0.0,48.07,51.56,0.0,0.0,51.56
7/12/2025 10:00,7/12/2025 10:00,1382.1,1383.3,869.6,49.38,0.0,0.0,49.38,53.18,0.0,0.0,53.18
7/12/2025 11:00,7/12/2025 11:00,1463.2,1464.5,958.5,50.32,0.0,0.0,50.32,54.43,0.0,0.0,54.43
7/12/2025 12:00,7/12/2025 12:00,1490.5,1491.7,1025.7,50.32,0.0,0.0,50.32,54.52,0.0,0.0,54.52
7/12/2025 13:00,7/12/2025 13:00,1524.2,1525.4,1051.1,50.32,0.0,0.0,50.32,54.62,0.0,0.0,54.62
7/12/2025 14:00,7/12/2025 14:00,1535.8,1536.9,1075.2,51.7,0.0,0.0,51.7,56.15,0.0,0.0,56.15
7/12/2025 15:00,7/12/2025 15:00,1536.8,1538.0,1031.9,51.7,0.0,0.0,51.7,56.15,0.0,0.0,56.15
7/12/2025 16:00,7/12/2025 16:00,1527.4,1528.6,1067.1,52.29,0.0,0.0,52.29,56.77,0.0,0.0,56.77
7/12/2025 17:00,7/12/2025 17:00,1536.8,1537.3,1391.8,52.29,0.0,0.0,52.29,56.8,0.0,0.0,56.8
7/12/2025 18:00,7/12/2025 18:00,1495.8,1495.9,1483.2,64.16,158.03,0.0,222.18,69.53,171.27,0.0,240.8
7/12/2025 19:00,7/12/2025 19:00,1442.1,1442.4,1434.1,52.29,0.0,0.0,52.29,56.5,0.0,0.0,56.5
7/12/2025 20:00,7/12/2025 20:00,1397.9,1398.3,1391.9,52.29,0.0,0.0,52.29,56.36,0.0,0.0,56.36
7/12/2025 21:00,7/12/2025 21:00,1355.8,1356.2,1351.5,52.29,0.0,0.0,52.29,56.23,0.0,0.0,56.23
7/12/2025 22:00,7/12/2025 22:00,1236.8,1237.5,1234.1,50.32,0.0,0.0,50.32,53.75,0.0,0.0,53.75
7/12/2025 23:00,7/12/2025 23:00,1088.4,1088.5,1085.5,48.07,0.0,0.0,48.07,50.93,0.0,0.0,50.93
7/13/2025 0:00,7/13/2025 0:00,985.3,985.6,982.7,41.59,0.0,0.0,41.59,43.82,0.0,0.0,43.82
7/13/2025 1:00,7/13/2025 1:00,927.4,973.1,970.1,41.17,0.0,0.0,41.17,43.24,0.0,0.0,43.24
7/13/2025 2:00,7/13/2025 2:00,864.2,865.4,861.5,41.17,0.0,0.0,41.17,43.1,0.0,0.0,43.1
7/13/2025 3:00,7/13/2025 3:00,835.8,891.0,886.7,41.17,0.0,0.0,41.17,43.03,0.0,0.0,43.03
7/13/2025 4:00,7/13/2025 4:00,831.6,833.0,800.9,41.17,0.0,0.0,41.17,43.02,0.0,0.0,43.02
7/13/2025 5:00,7/13/2025 5:00,865.3,920.1,682.6,41.17,0.0,0.0,41.17,43.1,0.0,0.0,43.1
7/13/2025 6:00,7/13/2025 6:00,953.7,1008.0,484.4,40.75,0.0,0.0,40.75,42.86,0.0,0.0,42.86
7/13/2025 7:00,7/13/2025 7:00,1101.1,1156.1,578.8,40.28,0.0,0.0,40.28,42.71,0.0,0.0,42.71
7/13/2025 8:00,7/13/2025 8:00,1200.0,1201.2,612.3,41.59,0.0,0.0,41.59,44.34,0.0,0.0,44.34
7/13/2025 9:00,7/13/2025 9:00,1306.3,1307.3,719.8,48.07,0.0,0.0,48.07,51.55,0.0,0.0,51.55
7/13/2025 10:00,7/13/2025 10:00,1396.8,1398.4,816.2,49.38,0.0,0.0,49.38,53.22,0.0,0.0,53.22
7/13/2025 11:00,7/13/2025 11:00,1472.6,1474.2,892.9,50.32,0.0,0.0,50.32,54.46,0.0,0.0,54.46
7/13/2025 12:00,7/13/2025 12:00,1529.5,1530.8,960.6,50.81,0.0,0.0,50.81,55.17,0.0,0.0,55.17
7/13/2025 13:00,7/13/2025 13:00,1555.8,1557.1,977.2,52.52,0.0,0.0,52.52,57.11,0.0,0.0,57.11
7/13/2025 14:00,7/13/2025 14:00,1598.9,1600.2,1009.3,52.71,0.0,0.0,52.71,57.46,0.0,0.0,57.46
7/13/2025 15:00,7/13/2025 15:00,1608.4,1609.7,1040.0,52.71,0.0,0.0,52.71,57.49,0.0,0.0,57.49
7/13/2025 16:00,7/13/2025 16:00,1630.5,1631.6,1136.4,52.71,0.0,0.0,52.71,57.56,0.0,0.0,57.56
7/13/2025 17:00,7/13/2025 17:00,1601.1,1601.6,1336.4,52.71,0.0,0.0,52.71,57.47,0.0,0.0,57.47
7/13/2025 18:00,7/13/2025 18:00,1547.4,1547.4,1506.2,72.5,297.33,0.0,369.83,78.8,323.17,0.0,401.97
7/13/2025 19:00,7/13/2025 19:00,1457.9,1458.1,1436.2,55.37,70.0,0.0,125.38,59.88,75.71,0.0,135.59
7/13/2025 20:00,7/13/2025 20:00,1409.5,1409.9,1388.2,52.71,0.0,0.0,52.71,56.85,0.0,0.0,56.85
7/13/2025 21:00,7/13/2025 21:00,1371.6,1372.0,1350.9,52.52,0.0,0.0,52.52,56.52,0.0,0.0,56.52
7/13/2025 22:00,7/13/2025 22:00,1233.7,1234.4,1213.4,50.32,0.0,0.0,50.32,53.75,0.0,0.0,53.75
7/13/2025 23:00,7/13/2025 23:00,1100.0,1100.1,1079.5,48.07,0.0,0.0,48.07,50.96,0.0,0.0,50.96
7/14/2025 0:00,7/14/2025 0:00,982.1,982.5,960.8,41.59,0.0,0.0,41.59,43.81,0.0,0.0,43.81
7/14/2025 1:00,7/14/2025 1:00,924.2,970.3,947.7,41.17,0.0,0.0,41.17,43.24,0.0,0.0,43.24
7/14/2025 2:00,7/14/2025 2:00,864.2,918.7,897.0,41.17,0.0,0.0,41.17,43.1,0.0,0.0,43.1
7/14/2025 3:00,7/14/2025 3:00,867.4,868.5,849.4,41.17,0.0,0.0,41.17,43.1,0.0,0.0,43.1
7/14/2025 4:00,7/14/2025 4:00,866.3,921.2,852.9,41.17,0.0,0.0,41.17,43.1,0.0,0.0,43.1
7/14/2025 5:00,7/14/2025 5:00,887.4,941.9,706.9,41.17,0.0,0.0,41.17,43.15,0.0,0.0,43.15
7/14/2025 6:00,7/14/2025 6:00,1000.0,1054.4,666.1,41.17,0.0,0.0,41.17,43.42,0.0,0.0,43.42
7/14/2025 7:00,7/14/2025 7:00,1155.8,1156.7,748.8,41.59,0.0,0.0,41.59,44.23,0.0,0.0,44.23
7/14/2025 8:00,7/14/2025 8:00,1273.7,1274.3,844.3,48.07,0.0,0.0,48.07,51.45,0.0,0.0,51.45
7/14/2025 9:00,7/14/2025 9:00,1395.8,1397.2,956.9,50.3,0.0,0.0,50.3,54.21,0.0,0.0,54.21
7/14/2025 10:00,7/14/2025 10:00,1460.0,1461.3,996.4,50.32,0.0,0.0,50.32,54.42,0.0,0.0,54.42
7/14/2025 11:00,7/14/2025 11:00,1512.6,1513.8,1032.7,52.29,0.0,0.0,52.29,56.72,0.0,0.0,56.72
7/14/2025 12:00,7/14/2025 12:00,1555.8,1556.9,1054.2,52.29,0.0,0.0,52.29,56.86,0.0,0.0,56.86
7/14/2025 13:00,7/14/2025 13:00,1604.2,1605.2,1130.6,52.29,0.0,0.0,52.29,57.02,0.0,0.0,57.02
7/14/2025 14:00,7/14/2025 14:00,1593.7,1594.6,1204.5,52.29,0.0,0.0,52.29,56.98,0.0,0.0,56.98
7/14/2025 15:00,7/14/2025 15:00,1590.5,1591.1,1316.8,64.81,0.0,0.0,64.81,70.62,0.0,0.0,70.62
7/14/2025 16:00,7/14/2025 16:00,1583.2,1583.6,1376.8,64.81,0.0,0.0,64.81,70.59,0.0,0.0,70.59
7/14/2025 17:00,7/14/2025 17:00,1530.5,1530.7,1445.8,64.81,88.59,0.0,153.4,70.38,96.2,0.0,166.58
7/14/2025 18:00,7/14/2025 18:00,1447.4,1447.6,1432.7,78.29,121.55,0.0,199.84,84.62,131.38,0.0,216.0
7/14/2025 19:00,7/14/2025 19:00,1396.8,1397.3,1383.2,52.29,0.0,0.0,52.29,56.36,0.0,0.0,56.36
7/14/2025 20:00,7/14/2025 20:00,1375.8,1376.2,1363.3,52.29,0.0,0.0,52.29,56.29,0.0,0.0,56.29
7/14/2025 21:00,7/14/2025 21:00,1335.8,1336.3,1323.8,50.32,0.0,0.0,50.32,54.05,0.0,0.0,54.05
7/14/2025 22:00,7/14/2025 22:00,1211.6,1212.4,1198.0,50.3,0.0,0.0,50.3,53.66,0.0,0.0,53.66
7/14/2025 23:00,7/14/2025 23:00,1087.4,1087.5,1071.8,48.07,0.0,0.0,48.07,50.93,0.0,0.0,50.93
7/15/2025 0:00,7/15/2025 0:00,984.2,984.5,968.9,41.59,0.0,0.0,41.59,43.82,0.0,0.0,43.82
7/15/2025 1:00,7/15/2025 1:00,923.2,923.4,909.2,41.17,0.0,0.0,41.17,43.23,0.0,0.0,43.23
7/15/2025 2:00,7/15/2025 2:00,894.7,895.9,881.6,41.17,0.0,0.0,41.17,43.17,0.0,0.0,43.17
7/15/2025 3:00,7/15/2025 3:00,871.6,926.0,911.0,41.17,0.0,0.0,41.17,43.11,0.0,0.0,43.11
7/15/2025 4:00,7/15/2025 4:00,869.5,924.9,898.5,41.17,0.0,0.0,41.17,43.11,0.0,0.0,43.11
7/15/2025 5:00,7/15/2025 5:00,888.4,943.7,828.5,41.17,0.0,0.0,41.17,43.15,0.0,0.0,43.15
7/15/2025 6:00,7/15/2025 6:00,921.1,976.3,837.7,41.17,0.0,0.0,41.17,43.23,0.0,0.0,43.23
7/15/2025 7:00,7/15/2025 7:00,1023.2,1068.6,834.2,41.17,0.0,0.0,41.17,43.47,0.0,0.0,43.47
7/15/2025 8:00,7/15/2025 8:00,1101.1,1102.0,740.1,41.59,0.0,0.0,41.59,44.1,0.0,0.0,44.1
7/15/2025 9:00,7/15/2025 9:00,1206.3,1207.2,737.4,41.59,0.0,0.0,41.59,44.35,0.0,0.0,44.35
7/15/2025 10:00,7/15/2025 10:00,1328.4,1329.2,795.4,48.07,0.0,0.0,48.07,51.61,0.0,0.0,51.61
7/15/2025 11:00,7/15/2025 11:00,1422.1,1422.7,868.3,48.07,0.0,0.0,48.07,51.88,0.0,0.0,51.88
7/15/2025 12:00,7/15/2025 12:00,1504.2,1505.0,929.5,49.38,0.0,0.0,49.38,53.54,0.0,0.0,53.54
7/15/2025 13:00,7/15/2025 13:00,1540.0,1541.1,957.7,49.38,0.0,0.0,49.38,53.65,0.0,0.0,53.65
7/15/2025 14:00,7/15/2025 14:00,1588.4,1589.6,1020.1,50.3,0.0,0.0,50.3,54.8,0.0,0.0,54.8
7/15/2025 15:00,7/15/2025 15:00,1623.2,1624.3,1052.6,50.32,0.0,0.0,50.32,54.93,0.0,0.0,54.93
7/15/2025 16:00,7/15/2025 16:00,1632.6,1633.7,1147.3,50.32,0.0,0.0,50.32,54.96,0.0,0.0,54.96
7/15/2025 17:00,7/15/2025 17:00,1627.4,1627.8,1387.3,51.7,0.0,0.0,51.7,56.44,0.0,0.0,56.44
7/15/2025 18:00,7/15/2025 18:00,1584.2,1584.3,1535.2,52.29,0.0,0.0,52.29,56.95,0.0,0.0,56.95
7/15/2025 19:00,7/15/2025 19:00,1504.2,1504.5,1458.3,51.18,0.0,0.0,51.18,55.49,0.0,0.0,55.49
7/15/2025 20:00,7/15/2025 20:00,1490.5,1490.7,1443.2,50.32,0.0,0.0,50.32,54.52,0.0,0.0,54.52
7/15/2025 21:00,7/15/2025 21:00,1444.2,1444.5,1396.9,50.32,0.0,0.0,50.32,54.38,0.0,0.0,54.38
7/15/2025 22:00,7/15/2025 22:00,1326.3,1327.1,1280.6,49.38,0.0,0.0,49.38,53.01,0.0,0.0,53.01
7/15/2025 23:00,7/15/2025 23:00,1188.4,1188.7,1143.0,41.6,0.0,0.0,41.6,44.33,0.0,0.0,44.33
7/16/2025 0:00,7/16/2025 0:00,1081.1,1127.1,1084.2,41.17,0.0,0.0,41.17,43.61,0.0,0.0,43.61
7/16/2025 1:00,7/16/2025 1:00,1004.2,1004.9,965.0,41.17,0.0,0.0,41.17,43.43,0.0,0.0,43.43
7/16/2025 2:00,7/16/2025 2:00,964.2,1018.7,981.7,41.17,0.0,0.0,41.17,43.33,0.0,0.0,43.33
7/16/2025 3:00,7/16/2025 3:00,906.3,907.0,874.6,41.17,0.0,0.0,41.17,43.2,0.0,0.0,43.2
7/16/2025 4:00,7/16/2025 4:00,889.5,890.4,819.6,41.17,0.0,0.0,41.17,43.16,0.0,0.0,43.16
7/16/2025 5:00,7/16/2025 5:00,872.6,927.9,702.2,40.57,0.0,0.0,40.57,42.48,0.0,0.0,42.48
7/16/2025 6:00,7/16/2025 6:00,903.2,958.2,545.2,40.28,0.0,0.0,40.28,42.26,0.0,0.0,42.26
7/16/2025 7:00,7/16/2025 7:00,1000.0,1054.4,567.5,41.17,0.0,0.0,41.17,43.42,0.0,0.0,43.42
7/16/2025 8:00,7/16/2025 8:00,1151.6,1152.2,659.7,41.17,0.0,0.0,41.17,43.78,0.0,0.0,43.78
7/16/2025 9:00,7/16/2025 9:00,1278.9,1279.8,773.1,41.59,0.0,0.0,41.59,44.53,0.0,0.0,44.53
7/16/2025 10:00,7/16/2025 10:00,1385.3,1385.7,928.3,49.38,0.0,0.0,49.38,53.18,0.0,0.0,53.18
7/16/2025 11:00,7/16/2025 11:00,1496.8,1498.0,1046.2,50.32,0.0,0.0,50.32,54.54,0.0,0.0,54.54
7/16/2025 12:00,7/16/2025 12:00,1566.3,1567.0,1224.3,50.32,0.0,0.0,50.32,54.75,0.0,0.0,54.75
7/16/2025 13:00,7/16/2025 13:00,1569.5,1570.2,1229.3,51.7,0.0,0.0,51.7,56.26,0.0,0.0,56.26
7/16/2025 14:00,7/16/2025 14:00,1566.3,1566.9,1350.3,51.74,0.0,0.0,51.74,56.3,0.0,0.0,56.3
7/16/2025 15:00,7/16/2025 15:00,1568.4,1568.9,1375.9,51.74,0.0,0.0,51.74,56.31,0.0,0.0,56.31
7/16/2025 16:00,7/16/2025 16:00,1585.3,1585.3,1500.6,51.74,0.0,0.0,51.74,56.36,0.0,0.0,56.36
7/16/2025 17:00,7/16/2025 17:00,1550.5,1550.6,1489.4,51.74,0.0,0.0,51.74,56.25,0.0,0.0,56.25
7/16/2025 18:00,7/16/2025 18:00,1527.4,1527.4,1498.8,51.74,0.0,0.0,51.74,56.18,0.0,0.0,56.18
7/16/2025 19:00,7/16/2025 19:00,1485.3,1485.5,1458.6,51.74,0.0,0.0,51.74,56.05,0.0,0.0,56.05
7/16/2025 20:00,7/16/2025 20:00,1488.4,1488.7,1464.7,51.74,0.0,0.0,51.74,56.06,0.0,0.0,56.06
7/16/2025 21:00,7/16/2025 21:00,1452.6,1452.8,1426.1,50.81,0.0,0.0,50.81,54.93,0.0,0.0,54.93
7/16/2025 22:00,7/16/2025 22:00,1329.5,1330.0,1296.0,50.3,0.0,0.0,50.3,54.01,0.0,0.0,54.01
7/16/2025 23:00,7/16/2025 23:00,1213.7,1214.1,1179.3,48.08,0.0,0.0,48.08,51.3,0.0,0.0,51.3
7/17/2025 0:00,7/17/2025 0:00,1124.2,1124.2,1087.7,41.59,0.0,0.0,41.59,44.15,0.0,0.0,44.15
7/17/2025 1:00,7/17/2025 1:00,1060.0,1114.6,1078.5,41.17,0.0,0.0,41.17,43.56,0.0,0.0,43.56
7/17/2025 2:00,7/17/2025 2:00,1005.3,1051.5,1015.6,41.17,0.0,0.0,41.17,43.43,0.0,0.0,43.43
7/17/2025 3:00,7/17/2025 3:00,985.3,1039.7,1004.0,41.17,0.0,0.0,41.17,43.38,0.0,0.0,43.38
7/17/2025 4:00,7/17/2025 4:00,997.9,1053.5,959.8,41.17,0.0,0.0,41.17,43.41,0.0,0.0,43.41
7/17/2025 5:00,7/17/2025 5:00,1024.2,1079.3,754.4,41.17,0.0,0.0,41.17,43.47,0.0,0.0,43.47
7/17/2025 6:00,7/17/2025 6:00,1123.2,1124.0,604.7,41.17,0.0,0.0,41.17,43.71,0.0,0.0,43.71
7/17/2025 7:00,7/17/2025 7:00,1285.3,1286.0,708.0,41.17,0.0,0.0,41.17,44.1,0.0,0.0,44.1
7/17/2025 8:00,7/17/2025 8:00,1428.4,1429.1,836.7,48.07,0.0,0.0,48.07,51.9,0.0,0.0,51.9
7/17/2025 9:00,7/17/2025 9:00,1550.5,1551.8,1011.0,50.3,0.0,0.0,50.3,54.68,0.0,0.0,54.68
7/17/2025 10:00,7/17/2025 10:00,1637.9,1639.0,1067.2,50.32,0.0,0.0,50.32,54.97,0.0,0.0,54.97
7/17/2025 11:00,7/17/2025 11:00,1724.2,1725.1,1154.9,51.74,0.0,0.0,51.74,56.81,0.0,0.0,56.81
7/17/2025 12:00,7/17/2025 12:00,1777.9,1778.6,1250.4,52.72,0.0,0.0,52.72,58.05,0.0,0.0,58.05
7/17/2025 13:00,7/17/2025 13:00,1812.6,1813.1,1319.0,56.06,0.0,0.0,56.06,61.86,0.0,0.0,61.86
7/17/2025 14:00,7/17/2025 14:00,1855.8,1856.1,1400.1,57.97,22.35,0.0,80.33,64.12,24.72,0.0,88.85
7/17/2025 15:00,7/17/2025 15:00,1854.7,1854.8,1481.8,59.05,223.5,0.0,282.55,65.3,247.2,0.0,312.5
7/17/2025 16:00,7/17/2025 16:00,1845.3,1845.4,1579.3,61.48,477.84,0.0,539.31,67.96,528.2,0.0,596.16
7/17/2025 17:00,7/17/2025 17:00,1795.8,1796.5,1640.8,62.53,723.54,0.0,786.07,68.93,797.55,0.0,866.48
7/17/2025 18:00,7/17/2025 18:00,1785.3,1786.1,1750.2,67.58,844.69,0.0,912.27,74.45,930.53,0.0,1004.98
7/17/2025 19:00,7/17/2025 19:00,1723.2,1723.8,1687.1,62.11,658.31,0.0,720.42,68.18,722.65,0.0,790.84
7/17/2025 20:00,7/17/2025 20:00,1698.9,1699.5,1664.4,61.48,564.69,0.0,626.17,67.39,619.04,0.0,686.43
7/17/2025 21:00,7/17/2025 21:00,1625.3,1625.8,1596.2,59.06,330.23,0.0,389.29,64.48,360.5,0.0,424.98
7/17/2025 22:00,7/17/2025 22:00,1447.4,1447.6,1426.5,51.74,0.0,0.0,51.74,55.93,0.0,0.0,55.93
7/17/2025 23:00,7/17/2025 23:00,1296.8,1297.4,1277.9,50.32,0.0,0.0,50.32,53.93,0.0,0.0,53.93
7/18/2025 0:00,7/18/2025 0:00,1180.0,1180.3,1157.4,48.08,0.0,0.0,48.08,51.21,0.0,0.0,51.21
7/18/2025 1:00,7/18/2025 1:00,1105.3,1105.3,1084.4,48.07,0.0,0.0,48.07,50.98,0.0,0.0,50.98
7/18/2025 2:00,7/18/2025 2:00,1052.6,1097.4,1083.1,48.07,0.0,0.0,48.07,50.83,0.0,0.0,50.83
7/18/2025 3:00,7/18/2025 3:00,1010.5,1064.4,1051.6,48.07,0.0,0.0,48.07,50.72,0.0,0.0,50.72
7/18/2025 4:00,7/18/2025 4:00,1008.4,1062.5,991.6,48.07,0.0,0.0,48.07,50.71,0.0,0.0,50.71
7/18/2025 5:00,7/18/2025 5:00,1035.8,1090.0,910.8,47.27,0.0,0.0,47.27,49.94,0.0,0.0,49.94
7/18/2025 6:00,7/18/2025 6:00,1153.7,1207.7,1011.9,48.07,0.0,0.0,48.07,51.11,0.0,0.0,51.11
7/18/2025 7:00,7/18/2025 7:00,1322.1,1322.7,869.0,48.07,0.0,0.0,48.07,51.59,0.0,0.0,51.59
7/18/2025 8:00,7/18/2025 8:00,1480.0,1481.5,920.3,50.32,0.0,0.0,50.32,54.49,0.0,0.0,54.49
7/18/2025 9:00,7/18/2025 9:00,1612.6,1613.8,1049.1,51.74,0.0,0.0,51.74,56.45,0.0,0.0,56.45
7/18/2025 10:00,7/18/2025 10:00,1721.1,1721.9,1156.2,54.79,0.0,0.0,54.79,60.14,0.0,0.0,60.14
7/18/2025 11:00,7/18/2025 11:00,1809.5,1810.2,1236.1,55.71,16.07,0.0,71.79,61.46,17.73,0.0,79.19
7/18/2025 12:00,7/18/2025 12:00,1855.8,1856.4,1275.7,56.06,0.0,0.0,56.06,62.01,0.0,0.0,62.01
7/18/2025 13:00,7/18/2025 13:00,1922.1,1922.5,1353.1,57.67,20.51,0.0,78.19,64.03,22.78,0.0,86.81
7/18/2025 14:00,7/18/2025 14:00,1926.3,1926.7,1361.3,57.8,61.83,0.0,119.63,64.18,68.67,0.0,132.85
7/18/2025 15:00,7/18/2025 15:00,1929.5,1929.8,1370.2,57.97,161.34,0.0,219.32,64.39,179.21,0.0,243.6
7/18/2025 16:00,7/18/2025 16:00,1928.4,1928.5,1463.4,59.05,336.24,0.0,395.29,65.58,373.46,0.0,439.04
7/18/2025 17:00,7/18/2025 17:00,1900.0,1900.7,1670.9,75.43,631.79,0.0,707.23,83.65,700.58,0.0,784.22
7/18/2025 18:00,7/18/2025 18:00,1847.4,1848.3,1794.8,81.06,774.96,0.0,856.02,89.62,856.74,0.0,946.36
7/18/2025 19:00,7/18/2025 19:00,1791.6,1792.4,1742.6,59.67,560.05,0.0,619.72,65.76,617.19,0.0,682.94
7/18/2025 20:00,7/18/2025 20:00,1762.1,1762.9,1713.2,59.67,427.35,0.0,487.02,65.65,470.16,0.0,535.81
7/18/2025 21:00,7/18/2025 21:00,1682.1,1682.7,1633.7,59.06,164.89,0.0,223.95,64.68,180.59,0.0,245.27
7/18/2025 22:00,7/18/2025 22:00,1536.8,1536.9,1487.9,51.74,0.0,0.0,51.74,56.21,0.0,0.0,56.21
7/18/2025 23:00,7/18/2025 23:00,1384.2,1384.6,1335.7,50.32,0.0,0.0,50.32,54.2,0.0,0.0,54.2
7/19/2025 0:00,7/19/2025 0:00,1296.8,1297.6,1249.4,48.58,0.0,0.0,48.58,52.07,0.0,0.0,52.07
7/19/2025 1:00,7/19/2025 1:00,1229.5,1229.9,1182.7,48.08,0.0,0.0,48.08,51.34,0.0,0.0,51.34
